CX_US45824TAG04_USD,US45824TAG04,INTELSAT JACKSON HOLDINGS SA,Communications,Corporate,Financials,94.8125 USD,CX_US45824TAG04_USD,45824TAG0=RRPS,LU,INTELSAT JACKSON HOLDINGS S.A.
CX_US35671DBL82_USD,US35671DBL82,FREEPORT-MCMORAN INC,Basic Industry,Corporate,Industrials,94.8144 USD,CX_US35671DBL82_USD,35671DBL8=RRPS,US,FREEPORT-MCMORAN INC.
CX_US594918BU71_USD,US594918BU71,MICROSOFT CORPORATION,Technology,Corporate,Industrials,94.8476 USD,CX_US594918BU71_USD,594918BU7=RRPS,US,MICROSOFT CORPORATION
CX_US00507UAH41_USD,US00507UAH41,ACTAVIS FUNDING SCS,Consumer Non-Cyclical,Corporate,Financials,102.8621 USD,CX_US00507UAH41_USD,00507UAH4=RRPS,LU,Actavis Funding SCS
CX_US124857AQ69_USD,US124857AQ69,CBS CORP,Communications,Corporate,Services,102.8657 USD,CX_US124857AQ69_USD,124857AQ6=RRPS,US,CBS CORPORATION
CX_US582839AJ52_USD,US582839AJ52,MEAD JOHNSON NUTRITION CO,Consumer Non-Cyclical,Corporate,Services,102.8664 USD,CX_US582839AJ52_USD,582839AJ5=RRPS,US,MEAD JOHNSON NUTRITION COMPANY
CX_US74978QAD79_USD,US74978QAD79,RSP PERMIAN INC 144A,Energy,Corporate,Industrials,102.8771 USD,CX_US74978QAD79_USD,74978QAD7=RRPS,US,"RSP PERMIAN, INC."
CX_US00440EAV92_USD,US00440EAV92,ACE INA HOLDINGS INC,Insurance,Corporate,Financials,102.8772 USD,CX_US00440EAV92_USD,00440EAV9=RRPS,US,CHUBB INA HOLDINGS INC.
CX_US713448BW74_USD,US713448BW74,PEPSICO INC,Consumer Non-Cyclical,Corporate,Industrials,102.8805 USD,CX_US713448BW74_USD,713448BW7=RRPS,US,"Pepsico, Inc."
CX_US717081DH33_USD,US717081DH33,PFIZER INC,Consumer Non-Cyclical,Corporate,Services,102.8832 USD,CX_US717081DH33_USD,717081DH3=RRPS,US,PFIZER INC.
CX_US85771PAF99_USD,US85771PAF99,STATOIL ASA,Owned No Guarantee,Corporate,Industrials,102.8849 USD,CX_US85771PAF99_USD,85771PAF9=RRPS,NO,STATOIL ASA
CX_US962178AL36_USD,US962178AL36,TRI POINTE GROUP INC/TRI POINTE HO,Consumer Cyclical,Corporate,Industrials,102.8872 USD,CX_US962178AL36_USD,962178AL3=RRPS,US,"TRI POINTE GROUP, INC."
CX_US90320MAA36_USD,US90320MAA36,UPCB FINANCE IV LTD 144A,Communications,Corporate,Financials,102.892 USD,CX_US90320MAA36_USD,90320MAA3=RRPS,KY,UPCB Finance IV Limited
CX_US513272AA27_USD,US513272AA27,LAMB WESTON HOLDINGS INC 144A,Consumer Non-Cyclical,Corporate,Financials,102.9003 USD,CX_US513272AA27_USD,513272AA2=RRPS,US,"LAMB WESTON HOLDINGS, INC."
CX_US172967JC62_USD,US172967JC62,CITIGROUP INC,Banking,Corporate,Financials,102.9037 USD,CX_US172967JC62_USD,172967JC6=RRPS,US,CITIGROUP INC.
CX_US87264AAC99_USD,US87264AAC99,T-MOBILE USA INC,Communications,Corporate,Utilities,102.9047 USD,CX_US87264AAC99_USD,87264AAC9=RRPS,US,"T-MOBILE USA, INC."
CX_US29379VAZ67_USD,US29379VAZ67,ENTERPRISE PRODUCTS OPERATING LLC,Energy,Corporate,Industrials,102.911 USD,CX_US29379VAZ67_USD,29379VAZ6=RRPS,US,ENTERPRISE PRODUCTS OPERATING LLC
CX_US871503AU26_USD,US871503AU26,SYMANTEC CORPORATION 144A,Technology,Corporate,Industrials,102.9211 USD,CX_US871503AU26_USD,871503AU2=RRPS,US,SYMANTEC CORPORATION
CX_US87927YAA01_USD,US87927YAA01,TELECOM ITALIA SPA 144A,Communications,Corporate,Utilities,102.9213 USD,CX_US87927YAA01_USD,87927YAA0=RRPS,IT,Telecom Italia S.p.A.
CX_US87612BAR33_USD,US87612BAR33,TARGA RESOURCES PARTNERS LP,Energy,Corporate,Industrials,102.9302 USD,CX_US87612BAR33_USD,87612BAR3=RRPS,US,TARGA RESOURCES PARTNERS LP
CX_US87165BAC72_USD,US87165BAC72,SYNCHRONY FINANCIAL,Banking,Corporate,Financials,102.9357 USD,CX_US87165BAC72_USD,87165BAC7=RRPS,US,SYNCHRONY FINANCIAL
CX_US92769VAG41_USD,US92769VAG41,VIRGIN MEDIA FINANCE PLC MTN 144A,Communications,Corporate,Financials,102.9368 USD,CX_US92769VAG41_USD,92769VAG4=RRPS,GB,VIRGIN MEDIA FINANCE PLC
CX_US460146CK70_USD,US460146CK70,INTERNATIONAL PAPER CO,Basic Industry,Corporate,Industrials,102.9428 USD,CX_US460146CK70_USD,460146CK7=RRPS,US,INTERNATIONAL PAPER COMPANY
CX_US68389XAU90_USD,US68389XAU90,ORACLE CORPORATION,Technology,Corporate,Services,102.9472 USD,CX_US68389XAU90_USD,68389XAU9=RRPS,US,ORACLE CORPORATION
CX_US03969AAH32_USD,US03969AAH32,ARDAGH PACKAGING FINANCE PLC 144A,Capital Goods,Corporate,Financials,102.9483 USD,CX_US03969AAH32_USD,03969AAH3=RRPS,IE,ARDAGH PACKAGING FINANCE PUBLIC LIMITED COMPANY
CX_US12592BAD64_USD,US12592BAD64,CNH INDUSTRIAL CAPITAL LLC,Capital Goods,Corporate,Financials,102.9521 USD,CX_US12592BAD64_USD,12592BAD6=RRPS,US,CNH INDUSTRIAL CAPITAL LLC
CX_US166764AH30_USD,US166764AH30,CHEVRON CORP,Energy,Corporate,Industrials,102.9584 USD,CX_US166764AH30_USD,166764AH3=RRPS,US,CHEVRON CORPORATION
CX_US62886HAN17_USD,US62886HAN17,NCL CORPORATION LTD 144A,Consumer Cyclical,Corporate,Services,102.9632 USD,CX_US62886HAN17_USD,62886HAN1=RRPS,BM,NCL CORPORATION LTD.
CX_US817610AA64_USD,US817610AA64,SERVICEMASTER COMPANY LLC 144A,Consumer Cyclical,Corporate,Services,102.9663 USD,CX_US817610AA64_USD,817610AA6=RRPS,US,"THE SERVICEMASTER COMPANY, LLC"
CX_US37185LAG77_USD,US37185LAG77,GENESIS ENERGY LP/ GENESIS ENERGY,Energy,Corporate,Industrials,102.9667 USD,CX_US37185LAG77_USD,37185LAG7=RRPS,US,"GENESIS ENERGY, L.P."
CX_US382550BF73_USD,US382550BF73,GOODYEAR TIRE & RUBBER COMPANY (TH,Consumer Cyclical,Corporate,Industrials,102.9722 USD,CX_US382550BF73_USD,382550BF7=RRPS,US,THE GOODYEAR TIRE & RUBBER COMPANY
CX_US00164VAD55_USD,US00164VAD55,AMC NETWORKS INC,Communications,Corporate,Financials,102.9797 USD,CX_US00164VAD55_USD,00164VAD5=RRPS,US,AMC NETWORKS INC.
CX_US780099CH81_USD,US780099CH81,ROYAL BANK OF SCOTLAND GROUP PLC,Banking,Corporate,Financials,102.9874 USD,CX_US780099CH81_USD,780099CH8=RRPS,GB,THE ROYAL BANK OF SCOTLAND GROUP PUBLIC LIMITED COMPANY
CX_US42809HAD98_USD,US42809HAD98,HESS CORPORATION,Energy,Corporate,Industrials,102.9897 USD,CX_US42809HAD98_USD,42809HAD9=RRPS,US,HESS CORPORATION
CX_US101137AR84_USD,US101137AR84,BOSTON SCIENTIFIC CORPORATION,Consumer Non-Cyclical,Corporate,Services,102.9913 USD,CX_US101137AR84_USD,101137AR8=RRPS,US,BOSTON SCIENTIFIC CORPORATION
CX_US151020AR55_USD,US151020AR55,CELGENE CORPORATION,Consumer Non-Cyclical,Corporate,Services,103.0016 USD,CX_US151020AR55_USD,151020AR5=RRPS,US,CELGENE CORPORATION
CX_US78573NAB82_USD,US78573NAB82,SABRE GLBL INC 144A,Technology,Corporate,Services,103.0021 USD,CX_US78573NAB82_USD,78573NAB8=RRPS,US,SABRE GLBL INC.
CX_US446150AJ36_USD,US446150AJ36,HUNTINGTON BANCSHARES,Banking,Corporate,Financials,103.021 USD,CX_US446150AJ36_USD,446150AJ3=RRPS,US,HUNTINGTON BANCSHARES INCORPORATED
CX_US96949LAB18_USD,US96949LAB18,WILLIAMS PARTNERS LP,Energy,Corporate,Utilities,103.0271 USD,CX_US96949LAB18_USD,96949LAB1=RRPS,US,WILLIAMS PARTNERS L.P.
CX_US912810QZ49_USD,US912810QZ49,TREASURY BOND,Treasuries,Govt/Treasury/Central Bank,Government Notes/Bonds,103.0341 USD,CX_US912810QZ49_USD,912810QZ4=RRPS,US,Federal Government of United States of America
CX_US09062XAC74_USD,US09062XAC74,BIOGEN INC,Consumer Non-Cyclical,Corporate,Services,103.0355 USD,CX_US09062XAC74_USD,09062XAC7=RRPS,US,BIOGEN INC.
CX_US857477AT04_USD,US857477AT04,STATE STREET CORP,Banking,Corporate,Financials,103.0368 USD,CX_US857477AT04_USD,857477AT0=RRPS,US,STATE STREET CORPORATION
CX_US228189AB23_USD,US228189AB23,CROWN AMERICAS LLC,Capital Goods,Corporate,Industrials,103.0375 USD,CX_US228189AB23_USD,228189AB2=RRPS,US,CROWN AMERICAS LLC
CX_US50076QAZ90_USD,US50076QAZ90,KRAFT FOODS GROUP INC,Consumer Non-Cyclical,Corporate,Industrials,103.0395 USD,CX_US50076QAZ90_USD,50076QAZ9=RRPS,US,Kraft Heinz Foods Company
CX_US02005NAW02_USD,US02005NAW02,ALLY FINANCIAL INC,Banking,Corporate,Financials,103.0417 USD,CX_US02005NAW02_USD,02005NAW0=RRPS,US,ALLY FINANCIAL INC.
CX_US29250NAN57_USD,US29250NAN57,ENBRIDGE INC,Energy,Corporate,Industrials,103.0421 USD,CX_US29250NAN57_USD,29250NAN5=RRPS,CA,Enbridge Inc.
CX_US912810RH32_USD,US912810RH32,TREASURY BOND,Treasuries,Govt/Treasury/Central Bank,Government Notes/Bonds,103.0497 USD,CX_US912810RH32_USD,912810RH3=RRPS,US,Federal Government of United States of America
CX_US911365BC77_USD,US911365BC77,UNITED RENTALS (NORTH AMERICA) INC,Capital Goods,Corporate,Services,103.0524 USD,CX_US911365BC77_USD,911365BC7=RRPS,US,"UNITED RENTALS (NORTH AMERICA), INC."
CX_US044209AK03_USD,US044209AK03,ASHLAND INC,Basic Industry,Corporate,Industrials,103.0566 USD,CX_US044209AK03_USD,044209AK0=RRPS,US,ASHLAND LLC
CX_US91324PBV31_USD,US91324PBV31,UNITEDHEALTH GROUP INC,Insurance,Corporate,Financials,103.0568 USD,CX_US91324PBV31_USD,91324PBV3=RRPS,US,UNITEDHEALTH GROUP INCORPORATED
CX_US11283YAA82_USD,US11283YAA82,BROOKFIELD RESIDENTIAL PROPERTIES 144A,Consumer Cyclical,Corporate,Financials,103.0598 USD,CX_US11283YAA82_USD,11283YAA8=RRPS,CA,BROOKFIELD RESIDENTIAL PROPERTIES INC.
CX_US713448CX49_USD,US713448CX49,PEPSICO INC,Consumer Non-Cyclical,Corporate,Industrials,103.0722 USD,CX_US713448CX49_USD,713448CX4=RRPS,US,"Pepsico, Inc."
CX_US92936MAF41_USD,US92936MAF41,WPP FINANCE 2010,Communications,Corporate,Financials,103.0738 USD,CX_US92936MAF41_USD,92936MAF4=RRPS,GB,WPP FINANCE 2010
CX_US828807CS47_USD,US828807CS47,SIMON PROPERTY GROUP LP,Reits,Corporate,Services,103.0758 USD,CX_US828807CS47_USD,828807CS4=RRPS,US,"SIMON PROPERTY GROUP, L.P."
CX_US88023UAD37_USD,US88023UAD37,TEMPUR SEALY INTERNATIONAL INC,Consumer Non-Cyclical,Corporate,Industrials,103.0781 USD,CX_US88023UAD37_USD,88023UAD3=RRPS,US,"TEMPUR SEALY INTERNATIONAL, INC."
CX_US161175AX26_USD,US161175AX26,CHARTER COMMUNICATIONS OPERATING L,Communications,Corporate,Services,103.0808 USD,CX_US161175AX26_USD,161175AX2=RRPS,US,"CHARTER COMMUNICATIONS OPERATING, LLC"
CX_US225433AF86_USD,US225433AF86,CREDIT SUISSE GROUP FUNDING GUERNS,Banking,Corporate,Financials,103.0819 USD,CX_US225433AF86_USD,225433AF8=RRPS,GG,CREDIT SUISSE GROUP FUNDING (GUERNSEY) LIMITED
CX_US47010BAB09_USD,US47010BAB09,JAGUAR LAND ROVER AUTOMOTIVE PLC 144A,Consumer Cyclical,Corporate,Industrials,103.0865 USD,CX_US47010BAB09_USD,47010BAB0=RRPS,GB,JAGUAR LAND ROVER AUTOMOTIVE PLC
CX_US98212BAD55_USD,US98212BAD55,WPX ENERGY INC,Energy,Corporate,Industrials,103.0917 USD,CX_US98212BAD55_USD,98212BAD5=RRPS,US,"WPX ENERGY, INC."
CX_US00507UAP66_USD,US00507UAP66,ACTAVIS FUNDING SCS,Consumer Non-Cyclical,Corporate,Financials,103.0934 USD,CX_US00507UAP66_USD,00507UAP6=RRPS,LU,Actavis Funding SCS
CX_US742718EB11_USD,US742718EB11,PROCTER & GAMBLE CO,Consumer Non-Cyclical,Corporate,Industrials,103.094 USD,CX_US742718EB11_USD,742718EB1=RRPS,US,THE PROCTER & GAMBLE COMPANY
CX_US221643AH22_USD,US221643AH22,COTT BEVERAGES INC,Consumer Non-Cyclical,Corporate,Industrials,103.101 USD,CX_US221643AH22_USD,221643AH2=RRPS,US,Cott Beverages Inc.
CX_US893830AY53_USD,US893830AY53,TRANSOCEAN INC,Energy,Corporate,Industrials,103.1097 USD,CX_US893830AY53_USD,893830AY5=RRPS,KY,TRANSOCEAN INC.
CX_US94974BFY11_USD,US94974BFY11,WELLS FARGO & COMPANY MTN,Banking,Corporate,Financials,103.1168 USD,CX_US94974BFY11_USD,94974BFY1=RRPS,US,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
CX_US714294AD71_USD,US714294AD71,PERRIGO COMPANY PLC,Consumer Non-Cyclical,Corporate,Services,103.1183 USD,CX_US714294AD71_USD,714294AD7=RRPS,IE,PERRIGO COMPANY PUBLIC LIMITED COMPANY
CX_US29379VBL62_USD,US29379VBL62,ENTERPRISE PRODUCTS OPERATING LLC,Energy,Corporate,Industrials,103.1188 USD,CX_US29379VBL62_USD,29379VBL6=RRPS,US,ENTERPRISE PRODUCTS OPERATING LLC
CX_US370334BM56_USD,US370334BM56,GENERAL MILLS INC,Consumer Non-Cyclical,Corporate,Industrials,103.1189 USD,CX_US370334BM56_USD,370334BM5=RRPS,US,"GENERAL MILLS, INC."
CX_US931427AH10_USD,US931427AH10,WALGREENS BOOTS ALLIANCE INC,Consumer Cyclical,Corporate,Services,103.1213 USD,CX_US931427AH10_USD,931427AH1=RRPS,US,"WALGREENS BOOTS ALLIANCE, INC."
CX_US00130HBX26_USD,US00130HBX26,AES CORPORATION (THE),Electric,Corporate,Utilities,104.9667 USD,CX_US00130HBX26_USD,00130HBX2=RRPS,US,THE AES CORPORATION
CX_US36962G6F61_USD,US36962G6F61,GENERAL ELECTRIC CAPITAL CORP,Capital Goods,Corporate,Industrials,104.9713 USD,CX_US36962G6F61_USD,36962G6F6=RRPS,US,GENERAL ELECTRIC COMPANY
CX_US87165BAG86_USD,US87165BAG86,SYNCHRONY FINANCIAL,Banking,Corporate,Financials,104.9727 USD,CX_US87165BAG86_USD,87165BAG8=RRPS,US,SYNCHRONY FINANCIAL
CX_US45866FAD69_USD,US45866FAD69,INTERCONTINENTAL EXCHANGE INC,Brokerage/Asset Managers/Exchanges,Corporate,Financials,104.9804 USD,CX_US45866FAD69_USD,45866FAD6=RRPS,US,"INTERCONTINENTAL EXCHANGE, INC."
CX_US06738EAP07_USD,US06738EAP07,BARCLAYS PLC,Banking,Corporate,Financials,104.984 USD,CX_US06738EAP07_USD,06738EAP0=RRPS,GB,BARCLAYS PLC
CX_US718546AK04_USD,US718546AK04,PHILLIPS 66,Energy,Corporate,Industrials,104.9871 USD,CX_US718546AK04_USD,718546AK0=RRPS,US,PHILLIPS 66
CX_US527298BH52_USD,US527298BH52,LEVEL 3 FINANCING INC,Communications,Corporate,Financials,104.9969 USD,CX_US527298BH52_USD,527298BH5=RRPS,US,"LEVEL 3 FINANCING, INC."
CX_US513075BE05_USD,US513075BE05,LAMAR MEDIA CORP,Communications,Corporate,Services,105 USD,CX_US513075BE05_USD,513075BE0=RRPS,US,LAMAR MEDIA CORP.
CX_US25470XAL91_USD,US25470XAL91,DISH DBS CORP,Communications,Corporate,Financials,105.0139 USD,CX_US25470XAL91_USD,25470XAL9=RRPS,US,DISH DBS Corporation
CX_US822582AY86_USD,US822582AY86,SHELL INTERNATIONAL FINANCE BV,Energy,Corporate,Financials,105.0157 USD,CX_US822582AY86_USD,822582AY8=RRPS,NL,Shell International Finance B.V.
CX_US513075BH36_USD,US513075BH36,LAMAR MEDIA CORP.,Communications,Corporate,Services,105.017 USD,CX_US513075BH36_USD,513075BH3=RRPS,US,LAMAR MEDIA CORP.
CX_US69349LAM00_USD,US69349LAM00,PNC BANK NATIONAL ASSOCIATION MTN,Banking,Corporate,Financials,105.0192 USD,CX_US69349LAM00_USD,69349LAM0=RRPS,US,"PNC BANK, NATIONAL ASSOCIATION"
CX_US61945CAC73_USD,US61945CAC73,MOSAIC CO,Basic Industry,Corporate,Industrials,105.0219 USD,CX_US61945CAC73_USD,61945CAC7=RRPS,US,THE MOSAIC COMPANY
CX_US02154VAB71_USD,US02154VAB71,ALTICE LUXEMBOURG SA 144A,Communications,Corporate,Financials,105.0253 USD,CX_US02154VAB71_USD,02154VAB7=RRPS,LU,Altice Luxembourg SA
CX_US030981AH76_USD,US030981AH76,AMERIGAS PARTNERS LP/AMERIGAS FINA,Energy,Corporate,Industrials,105.0313 USD,CX_US030981AH76_USD,030981AH7=RRPS,US,"AMERIGAS PARTNERS, L.P."
CX_US126307AQ03_USD,US126307AQ03,CSC HOLDINGS LLC 144A,Communications,Corporate,Services,105.0319 USD,CX_US126307AQ03_USD,126307AQ0=RRPS,US,"CSC HOLDINGS, LLC"
CX_US717081DE02_USD,US717081DE02,PFIZER INC,Consumer Non-Cyclical,Corporate,Services,105.0345 USD,CX_US717081DE02_USD,717081DE0=RRPS,US,PFIZER INC.
CX_US172967JU60_USD,US172967JU60,CITIGROUP INC,Banking,Corporate,Financials,105.0373 USD,CX_US172967JU60_USD,172967JU6=RRPS,US,CITIGROUP INC.
CX_US91324PCP53_USD,US91324PCP53,UNITEDHEALTH GROUP INC,Insurance,Corporate,Financials,105.0422 USD,CX_US91324PCP53_USD,91324PCP5=RRPS,US,UNITEDHEALTH GROUP INCORPORATED
CX_US47010BAA26_USD,US47010BAA26,JAGUAR LAND ROVER PLC 144A,Consumer Cyclical,Corporate,Industrials,105.0469 USD,CX_US47010BAA26_USD,47010BAA2=RRPS,GB,JAGUAR LAND ROVER AUTOMOTIVE PLC
CX_US76720AAC09_USD,US76720AAC09,RIO TINTO FINANCE (USA) PLC,Basic Industry,Corporate,Financials,105.0563 USD,CX_US76720AAC09_USD,76720AAC0=RRPS,GB,RIO TINTO FINANCE (USA) PLC
CX_US06053FAA75_USD,US06053FAA75,BANK OF AMERICA CORP,Banking,Corporate,Financials,105.0687 USD,CX_US06053FAA75_USD,06053FAA7=RRPS,US,BANK OF AMERICA CORPORATION
CX_US340630AA06_USD,US340630AA06,FLORIDA EAST COAST HOLDINGS CORP 144A,Transportation,Corporate,Financials,105.0687 USD,CX_US340630AA06_USD,340630AA0=RRPS,US,FLORIDA EAST COAST HOLDINGS CORP.
CX_US832696AB44_USD,US832696AB44,JM SMUCKER CO/THE,Consumer Non-Cyclical,Corporate,Industrials,105.0733 USD,CX_US832696AB44_USD,832696AB4=RRPS,US,THE J. M. SMUCKER COMPANY
CX_US87612BAM46_USD,US87612BAM46,TARGA RESOURCES PARTNERS LP/TARGA,Energy,Corporate,Industrials,105.0813 USD,CX_US87612BAM46_USD,87612BAM4=RRPS,US,TARGA RESOURCES PARTNERS LP
CX_US94974BFC90_USD,US94974BFC90,WELLS FARGO & COMPANY,Banking,Corporate,Financials,105.0878 USD,CX_US94974BFC90_USD,94974BFC9=RRPS,US,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
CX_US852061AS99_USD,US852061AS99,SPRINT NEXTEL CORPORATION,Communications,Corporate,Financials,105.0917 USD,CX_US852061AS99_USD,852061AS9=RRPS,US,"SPRINT COMMUNICATIONS, INC"
CX_US92553PAT93_USD,US92553PAT93,VIACOM INC (NEW),Communications,Corporate,Services,105.0947 USD,CX_US92553PAT93_USD,92553PAT9=RRPS,US,VIACOM INC.
CX_US15135BAD38_USD,US15135BAD38,CENTENE CORP,Insurance,Corporate,Financials,105.109 USD,CX_US15135BAD38_USD,15135BAD3=RRPS,US,CENTENE CORPORATION
CX_US552704AA64_USD,US552704AA64,MEG ENERGY CORP 144A,Energy,Corporate,Industrials,105.1091 USD,CX_US552704AA64_USD,552704AA6=RRPS,CA,MEG ENERGY CORP.
CX_US67059TAB17_USD,US67059TAB17,NUSTAR LOGISTICS LP,Energy,Corporate,Industrials,105.11 USD,CX_US67059TAB17_USD,67059TAB1=RRPS,US,"NUSTAR LOGISTICS, L.P."
CX_US674215AG39_USD,US674215AG39,OASIS PETROLEUM INC,Energy,Corporate,Industrials,105.1128 USD,CX_US674215AG39_USD,674215AG3=RRPS,US,OASIS PETROLEUM INC.
CX_US29273RBG39_USD,US29273RBG39,ENERGY TRANSFER PARTNERS LP,Energy,Corporate,Financials,105.1162 USD,CX_US29273RBG39_USD,29273RBG3=RRPS,US,"ENERGY TRANSFER PARTNERS, L.P."
CX_US436440AH47_USD,US436440AH47,HOLOGIC INC 144A,Consumer Non-Cyclical,Corporate,Services,105.1271 USD,CX_US436440AH47_USD,436440AH4=RRPS,US,"HOLOGIC, INC."
CX_US191216AR14_USD,US191216AR14,COCA-COLA COMPANY (THE),Consumer Non-Cyclical,Corporate,Industrials,105.1316 USD,CX_US191216AR14_USD,191216AR1=RRPS,US,THE COCA-COLA COMPANY
CX_US78442FEL85_USD,US78442FEL85,NAVIENT CORP MTN,Finance Companies,Corporate,Financials,105.141 USD,CX_US78442FEL85_USD,78442FEL8=RRPS,US,NAVIENT CORPORATION
CX_US44701QAZ54_USD,US44701QAZ54,HUNTSMAN INTERNATIONAL LLC,Basic Industry,Corporate,Industrials,105.1448 USD,CX_US44701QAZ54_USD,44701QAZ5=RRPS,US,HUNTSMAN INTERNATIONAL LLC
CX_US084659AF84_USD,US084659AF84,BERKSHIRE HATHAWAY ENERGY CO,Electric,Corporate,Utilities,105.1507 USD,CX_US084659AF84_USD,084659AF8=RRPS,US,BERKSHIRE HATHAWAY ENERGY COMPANY
CX_US42824CAW91_USD,US42824CAW91,HEWLETT PACKARD ENTERPRISE CO,Technology,Corporate,Industrials,105.152 USD,CX_US42824CAW91_USD,42824CAW9=RRPS,US,HEWLETT PACKARD ENTERPRISE COMPANY
CX_US404119BR91_USD,US404119BR91,HCA INC,Consumer Non-Cyclical,Corporate,Services,105.1531 USD,CX_US404119BR91_USD,404119BR9=RRPS,US,HCA INC.
CX_US034863AP55_USD,US034863AP55,ANGLO AMERICAN CAPITAL PLC 144A,Basic Industry,Corporate,Financials,105.1583 USD,CX_US034863AP55_USD,034863AP5=RRPS,GB,ANGLO AMERICAN CAPITAL PLC
CX_US83404DAA72_USD,US83404DAA72,SOFTBANK CORP 144A,Communications,Corporate,Utilities,105.1625 USD,CX_US83404DAA72_USD,83404DAA7=RRPS,JP,SoftBank Group Corp.
CX_US779382AU43_USD,US779382AU43,ROWAN COMPANIES INC,Energy,Corporate,Industrials,105.1635 USD,CX_US779382AU43_USD,779382AU4=RRPS,US,"ROWAN COMPANIES, INC."
CX_US670001AC05_USD,US670001AC05,NOVELIS CORP 144A,Basic Industry,Corporate,Industrials,105.1653 USD,CX_US670001AC05_USD,670001AC0=RRPS,US,NOVELIS CORPORATION
CX_US983130AT23_USD,US983130AT23,WYNN LAS VEGAS LLC / WYNN LAS VEGA,Consumer Cyclical,Corporate,Services,105.1837 USD,CX_US983130AT23_USD,983130AT2=RRPS,US,"WYNN LAS VEGAS, LLC"
CX_US91159HHG83_USD,US91159HHG83,US BANCORP MTN,Banking,Corporate,Financials,105.1885 USD,CX_US91159HHG83_USD,91159HHG8=RRPS,US,U.S. BANCORP
CX_US31562QAF46_USD,US31562QAF46,FIAT CHRYSLER AUTOMOBILES NV,Consumer Cyclical,Corporate,Financials,105.1896 USD,CX_US31562QAF46_USD,31562QAF4=RRPS,NL,Fiat Chrysler Automobiles N.V.
CX_US829259AM20_USD,US829259AM20,SINCLAIR TELEVISION GROUP INC,Communications,Corporate,Services,105.1948 USD,CX_US829259AM20_USD,829259AM2=RRPS,US,"SINCLAIR TELEVISION GROUP, INC."
CX_US20030NBJ90_USD,US20030NBJ90,COMCAST CORPORATION,Communications,Corporate,Services,105.2016 USD,CX_US20030NBJ90_USD,20030NBJ9=RRPS,US,COMCAST CORPORATION
CX_US931142DP52_USD,US931142DP52,WAL-MART STORES INC,Consumer Cyclical,Corporate,Services,105.2122 USD,CX_US931142DP52_USD,931142DP5=RRPS,US,"WAL-MART STORES, INC."
CX_US893830AS85_USD,US893830AS85,TRANSOCEAN INC,Energy,Corporate,Industrials,105.2167 USD,CX_US893830AS85_USD,893830AS8=RRPS,KY,TRANSOCEAN INC.
CX_US67054LAB36_USD,US67054LAB36,SFR GROUP SA 144A,Communications,Corporate,Financials,105.2167 USD,CX_US67054LAB36_USD,67054LAB3=RRPS,FR,SFR GROUP S.A.
CX_US858119BC38_USD,US858119BC38,STEEL DYNAMICS INC,Basic Industry,Corporate,Industrials,105.2177 USD,CX_US858119BC38_USD,858119BC3=RRPS,US,"STEEL DYNAMICS, INC."
CX_US278642AN33_USD,US278642AN33,EBAY INC,Consumer Cyclical,Corporate,Services,105.2255 USD,CX_US278642AN33_USD,278642AN3=RRPS,US,EBAY INC.
CX_US29266RAC25_USD,US29266RAC25,EDGEWELL PERSONAL CARE,Consumer Non-Cyclical,Corporate,Industrials,105.2272 USD,CX_US29266RAC25_USD,29266RAC2=RRPS,US,Edgewell Personal Care Company
CX_US35906AAZ12_USD,US35906AAZ12,FRONTIER COMMUNICATIONS CORP,Communications,Corporate,Utilities,105.2306 USD,CX_US35906AAZ12_USD,35906AAZ1=RRPS,US,FRONTIER COMMUNICATIONS CORPORATION
CX_US053015AE30_USD,US053015AE30,AUTOMATIC DATA PROCESSING INC,Consumer Cyclical,Corporate,Services,105.2378 USD,CX_US053015AE30_USD,053015AE3=RRPS,US,"AUTOMATIC DATA PROCESSING, INC."
CX_US06051GFF19_USD,US06051GFF19,BANK OF AMERICA CORP MTN,Banking,Corporate,Financials,105.2408 USD,CX_US06051GFF19_USD,06051GFF1=RRPS,US,BANK OF AMERICA CORPORATION
CX_US984121CD36_USD,US984121CD36,XEROX CORPORATION,Technology,Corporate,Industrials,105.2575 USD,CX_US984121CD36_USD,984121CD3=RRPS,US,XEROX CORPORATION
CX_US446413AG16_USD,US446413AG16,HUNTINGTON INGALLS INDUSTRIES INC 144A,Capital Goods,Corporate,Industrials,105.2639 USD,CX_US446413AG16_USD,446413AG1=RRPS,US,"HUNTINGTON INGALLS INDUSTRIES, INC."
CX_US12008RAJ68_USD,US12008RAJ68,BUILDERS FIRSTSOURCE INC 144A,Capital Goods,Corporate,Industrials,105.2656 USD,CX_US12008RAJ68_USD,12008RAJ6=RRPS,US,"BUILDERS FIRSTSOURCE, INC."
CX_US75606DAC56_USD,US75606DAC56,REALOGY GROUP LLC 144A,Consumer Cyclical,Corporate,Services,105.2688 USD,CX_US75606DAC56_USD,75606DAC5=RRPS,US,REALOGY GROUP LLC
CX_US05253JAL52_USD,US05253JAL52,AUSTRALIA AND NEW ZEALAND BANKING MTN,Banking,Corporate,Financials,105.2693 USD,CX_US05253JAL52_USD,05253JAL5=RRPS,US,Australia and New Zealand Banking Group Limited
